name,sold,price,date
"ACER ASPIRE 3 A315 42 AMD RYZEN 3 3200U 4GB 128GB SSD 15,6"" WIN10PRO",8,6.215.000,2021-01-26
Acer Swift 3 Infinity 3 SF314-59-56K4 Ultrathin Notebook [NX.A5USN.004],9,12.499.000,2021-01-26
ASUS TUF GAMING A15 FX506IU-R766B7T - AMD Ryzen 7-4800H 8GB 1TB+256ssd GTX1660Ti 6GB W10 15.6FHD,30,16.799.000,2021-01-26
Acer Swift 3X SF314-510G Core i5-1135G7 8GB/512GB Nvme intel @ iris xe W10,4,13.899.000,2021-01-26
"ASUS TUF GAMING F15 FX506LI - i5-10300H 8GB 512GB SSD GTX1650Ti 4GB 15.6""FHD 144Hz WIN10 OFFICE",4,13.599.000,2021-01-26
Lenovo yoga slim 7i carbon| i5 1135G7 8GB 512ssd IrisXe +OHS 13.3 QHD,17,16.499.000,2021-01-26
Dell Inspiron N5110 Spesifikasi : Cpu : Intel Core i7-2670QM @2.2GHz,36,3.400.000,2021-01-26
Lenovo Yoga C740 14 2in1 Touch i7 10510 16GB 1TBssd W10+OHS 14.0FHD FP Blit Pen -CSID/CRID,2,17.899.000,2021-01-26
"Lenovo IdeaPad Slim 3 14ARE05 AMD Ryzen R3 4300U 8GB 512GB 14"" IPS Win10 + OHS 2019",6,8.199.000,2021-01-26
Dell XPS 13 7390 2in1 4K UHD Touch i7 1065G7 16GB 512ssd W10 13.4,1,21.599.000,2021-01-26
Dell Inspiron 5406 Ci7-1165G7 8GB 512GB Nvidia MX330 W 10 Touch + OHS,1,15.199.000,2021-01-26
"Lenovo Yoga Slim 7i Pro 14ITL5 Intel i7 1165G7 Win10 16GB 1TB SSD 14"" 2.2K NVIDIA MX450 2GB OHS 2UID",5,19.249.000,2021-01-26
"Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512SSD MX330 W10+OHS 14""",12,7.999.000,2021-01-26
Lenovo Yoga C940 14iiL 2in1 Touch i5 1035G4 8GB 256ssd W10 14FHD Gray,28,14.299.000,2021-01-26
"Asus TUF Gaming-F15 FX506LH-I565B6T 15,6""FHD|8GB|512GB|WIN 10",7,12.690.000,2021-01-26
Lenovo Yoga Slim 7 Pro Core i7-1165G7 16GB 1T SSD GeForce MX450 2GB,15,19.249.000,2021-01-26
Dell inspiron 3443 red,16,5.500.000,2021-01-26
Asus TUF A15 Ryzen 9 FX506IV-R9R6B6T (Fortress Grey) +SSD 512GB,1,19.699.000,2021-01-26
"Acer Aspire 3 A314-22-R5E2 Ryzen 3-3250 4GB 256GB SSD WIN10 14"" FHD",5,6.687.000,2021-01-26
ASUS TUF F15 FX506LU-I766B6T-O - i7-10870H 8GB 512GB GTX1660Ti 6GB W10,6,17.999.000,2021-01-26
ASUS ZENBOOK FLIP UM462DA RYZEN 7-3700U 8GB 512SSD 14FHD TOUCH W10 OHS,1,13.699.000,2021-01-26
"Lenovo IdeaPad Flex 5 OHS (i3-1005G1 Win10 8GB 512GB SSD 14"" FHD WVA Touch Intel Pen 8DID 8EID 82ID)",16,10.300.000,2021-01-26
Lenovo Yoga 7 3UID 2in1 Touch i5 1135G7 8GB 512ssd W10+OHS 14.0FHD,6,14.999.000,2021-01-26
ASUS TUF FX506LI I75TB6T-O i7 10870 8GB 512ssd GTX1650Ti 4GB OHS 144Hz,4,16.329.000,2021-01-26
"Lenovo Yoga Duet 7i Intel Core i5 10210 8GB 512SSD W10+OHS 13""QHD",4,15.299.000,2021-01-26
"ASUS VIVOBOOK 14 K413EA - i3 1115G4 8GB SSD 512GB 14"" FHD IPS W10 OHS",22,9.099.000,2021-01-26
"ACER NITRO 5 AN515-55-58X3 I5-10300H/8GB/GTX1650Ti 4GB/W10/15.6"" 144Hz",18,12.799.000,2021-01-26
Asus TUF FX505DT - R565B6T Amd Ryzen 5 +SSD 512GB + GTX 1650 4 GB,2,11.999.000,2021-01-26
"Asus Rog Zephyrus G15 Ryzen 7-4800HS 8GB 512GB GTX1660Ti Win10 15,6"" - Black",1,19.499.000,2021-01-26
Asus Vivobook K413EQ EB751TS i7 1165G7 8GB 512ssd MX350 2GB W10+OHS 14.0FHD IPS,0,13.799.000,2021-01-26
Lenovo Yoga Slim 7 14 Ryzen 7 4800 16GB 1TBssd Vega7 W10+OHS 14.0FHD IPS 2Yr ADP -11ID/12ID,1,17.499.000,2021-01-26
Lenovo IdeaPad Slim 3 Ryzen 3 4300U 8GB 512SSD WIN10+OfficeHS,21,8.148.000,2021-01-26
"ACER NITRO 5 an515-55-77MG I7-10870H/8GB/512GB/GTX1650Ti 4GB/15.6""FHD",12,15.299.000,2021-01-26
Asus Vivobook TP412FA 2in1 Touch i5 10210U 8GB 512ssd Win10 14.0FHD,2,11.599.000,2021-01-26
Lenovo Yoga C740 14iML 2in1 Touch i7 10510 8GB 512ssd W10 14.0FHD,2,13.849.000,2021-01-26
Lenovo IdeaPad Slim 3i /i5-1035G1/8GB/512 GB SSD/MX330 2GB + OHS 2019 - Business Black,12,9.990.000,2021-01-26
"Lenovo Yoga Slim 7 14ARE Ryzen 7 4800 16GB 1TBssd W10+OHS 14.0FHD IPS - Abu-abu, NON BUNDLING",5,17.599.000,2021-01-26
Asus TUF FX506II R55TB6T-O Ryzen 5 4600 8GB 512ssd GTX1650Ti 4GB W10+O,4,13.999.000,2021-01-26
Lenovo Yoga C740 14iML 2in1 Touch i5 10210U 8GB 256ssd Win10 14.0FHD,4,11.299.000,2021-01-26
ASUS ROG STRIX G512LI I75TB6T i7 10750H GTX 1650Ti IPS 144Hz 8Gb 512Gb NOT G531GT,13,16.698.000,2021-01-26
Lenovo Yoga Slim 7 14ARE | Ryzen 7 4800 16GB 1TBssd W10+OHS 14 FHD,27,17.499.000,2021-01-26
Dell Inspiron 3671 i5-9400,4,11.350.000,2021-01-26
Dell XPS 13 7390 2in1 X360 i7 1065G 16GB 256ssd W10 13.4FHD Black,13,19.499.000,2021-01-26
Lenovo IdeaPad 5 14ITL05 i5-1135G7 8GB 512GB MX450 2GB Win10+OHS 3SID,2,11.999.999,2021-01-26
ASUS TUF Gaming A15 FX506II R7-4800H 8GB 512GB GTX1650TI 144Hz W10 OHS,1,17.499.000,2021-01-26
"LENOVO IDEAPAD 330/SILVER/AMD A4-9125/AMD R3/4GB/500GB/14""",3,4.849.000,2021-01-26
Asus Vivobook A416JA BV352TS i3 Gen10Th 4GB 512SSD W10+OHS Resmi,3,7.849.000,2021-01-26
Dell Inspiron 5505 [R7-4700U-8-512-AMD-W10-SLV] DELL OFFICIAL,2,12.799.000,2021-01-26
HP PAVILION 13 AN1010 I5 1035G1 8GB 512SSD FHD W10,2,11.299.000,2021-01-27
Lenovo Ideapad Flex 5 14ITL05 2VID|i3-1115G4/8GB/512SSD/W10+OHS,1,10.700.000,2021-01-27
HP Pavilion Gaming 15-dk1079TX i5 10300 8GB 512ssd GTX1650 4GB +OHS,1,12.499.000,2021-01-27
Razer Blade Gaming 15 i7 9750 16GB 512ssd RTX2060 6GB W10 15.6FHD VR,2,24.599.000,2021-01-27
Lenovo Yoga Slim 7i Pro 2UID i7 1165G7 16GB 1TBssd MX450 2GB 14QHD 2K - BUNDLING PAKET,60,19.449.000,2021-01-27
HP PAVILION 14 X360 TOUCH I3 1005 8GB 256SSD WIN10 14.0FHD -DW0013DX,2,8.988.000,2021-01-27
ASUS TUF GAMING FX506IV-R9R6B6T RYZEN 9 4900H/8GB/SSD512GB/RTX2060 6GB WINDOWS10,2,21.900.000,2021-01-27
HP Pavilion X360 14 - DH1033TX I3-10110U/8GB/512GB SSD/MX 130 Gb/ w10,2,9.199.000,2021-01-27
HP Omen 15 i7 9750 16GB 512ssd GTX1650 4GB W10 15.6FHD,2,14.599.000,2021-01-27
Lenovo Ideapad Flex 5 core i3-1115G4 Ram 8GB SSD 512GB iRis Xe 14' IPS,2,10.515.200,2021-01-27
"ACER ASPIRE 5 A514-53 I3-1005G1/4 GB/512 SSD/INTEL HD/14""FHD/W10 + OHS",5,7.399.000,2021-01-27
ACER PREDATOR NITRO 5 AN515 Core i5-8300H Ram 8GB NvidiaGTX 1050 4GB,3,9.000.000,2021-01-27
"Asus Zenbook Flip 14 UM462DA-AI501T / R5-3500U / 8GB / 512GB SSD / 14"" FHD / WIN10",6,12.999.000,2021-01-27
Lenovo Yoga Slim Pro 7-14ITL5-2UID I7-1165G7 16GB 1TB SSD MX450 2GB 2.2K IPS WIN10 OHS GREY,0,19.249.000,2021-01-27
Asus VivoBook A412FA-EK54012T - Grey [Pentium 5405U-4GB-1TB-W10],3,6.599.000,2021-01-27
Lenovo IdeaPad S340-14IML 9FID,1,12.799.000,2021-01-27
Dell Inspiron 5405 [R5-4500U-8-256-AMD-W10] DELL OFFICIAL,4,10.499.000,2021-01-27
Lenovo Yoga Slim 7i Carbon i7-1165G7 16GB 1TBSD WIN10+OHS (82EV0019ID),32,19.499.000,2021-01-27
HP Pavilion 13 i5-1035G1 8GB 512ssd W10 13.3FHD,6,11.699.000,2021-01-27
Lenovo Yoga Slim 7 - AMD Ryzen 5 4500U 16GB 512SSD W10+OHS 14FHD,2,13.799.000,2021-01-27
Lenovo Legion 5 A5ID - 144hz AMD Ryzen 5 4600H 16GB 512SSD RTX2060 6GB W10+OHS 15.6FHD,68,18.099.000,2021-01-27
HP Pavilion 13-an1033TU Touch Ci3-1005G1 8GB 512 SSD 13.3FHD Touch,12,7.799.000,2021-01-27
HP Pavilion 13-an1033TU Touch Ci3-1005G1 8GB 512 SSD 13.3FHD Touch - 128GB NON TOUCH,24,7.799.000,2021-01-27
"Lenovo Yoga Slim 7 14IIL05 Grey i5 1035G1 8GB DDR4 512GB SSD MX350 2GB 14"" FHD Windows 10 Pre OHS",1,14.899.000,2021-01-27
ASUS TUF GAMING FX506iV RTX2060 6GB Ryzen 7 4800 8GB 512ss W10 15.6FHD,4,16.899.000,2021-01-27
Lenovo Legion Y540 15iRH i7 9750 16GB 1TB+256ssd GTX1660Ti 6GB W10 15.6 FHD,2,16.999.000,2021-01-27
Lenovo Yoga Slim 7 14ARE05 Ryzen 5 4500U 16GB 512 SSD Win10+OHS,11,13.299.000,2021-01-27
"ASUS VIVOBOOK A416MA DUALCORE N4020 4GB 1TB HDD INTEL HD 14"" FHD IPS OHS W10",4,5.826.000,2021-01-27
HP Pavilion 14 X360 Touch i5 1035G1 8GB 256ssd Win10 14.0FHD,2,10.099.000,2021-01-27
"ASUS VIVOBOOK 14 K413EA i3 1115G4 8GB 512GB SSD 14"" FHD IPS W10 OHS - INDIE BLACK",16,9.399.000,2021-01-27
HP Pavilion 14 i5 1135G7 8GB 512ssd MX450 2GB W10 dv0065TX/dv0066TX,6,11.999.000,2021-01-27
"ASUS A409JA-BV322T | 14"" FHD I3-1005G1 4G 1TB HDD Win10",0,7.099.000,2021-01-27
HP Pavilion 14 x360 Touch i3 1005G1 8GB 128ssd W10 14.0FHD,13,8.169.000,2021-01-27
HP Pavilion 14-dv0067TX/dv0068TX i7-1165G7 512GB SSD 8GB MX450 2GB,11,14.299.000,2021-01-27
HP Pavilion 14-DV0067TX 14-DV0068TX i7-1165G7 8GB 512GB MX450 W10 OHS,7,14.550.000,2021-01-27
Lenovo Yoga Slim 7 Pro 2UID I7-1165G7 16GB 1TB SSD MX450 2GB W10 OHS,6,19.249.000,2021-01-27
HP Pavilion 13 AN0031WM i3-8145U 8GB 128GB ssd W10 13.3 FHD,3,7.999.000,2021-01-27
HP Pavilion 13 AN0031 i3/8/128/WIN10,3,7.999.000,2021-01-27
"DELL INSPIRON 5482 I7-8565U, 16GB,512 SSD, MX130 2GB ,WIN10HSL, 1YR",3,18.950.000,2021-01-27
HP Pavilion Gaming 15 ec1077AX GeForce® GTX1650 - Ryzen 5 4600 16GB - Black,2,12.999.000,2021-01-27
Asus Tuf FX506II-R75TB6T-O|R7-4800|8GB|512GB|GTX1650Ti|W10+OHS 2019,1,15.999.000,2021-01-27
HP PAVILION DESKTOP TP01 1126D i710700 8GB 2TB 256GB GTX16606GB W10H,10,17.900.000,2021-01-27
Lenovo Yoga Slim 7-14ITL5-3UID I5-1135G7 8GB 512GB SSD FHD TS IPS WIN10 OHS SLATE GREY,0,15.499.000,2021-01-27
Lenovo Yoga Slim 7-14ITL05-1BID I7-1165G7 16GB 1TB SSD FHD TS WIN10 OHS SLATE GREY,0,18.399.000,2021-01-27
Lenovo Yoga Slim 7i Pro 2UID i7 1165G7 16GB 1TBssd MX450 2GB 14QHD 2K,9,19.449.000,2021-01-27
HP PAVILION GAMING 15-DK1064TX I5 NVIDIA WINDOWS 10+OHS,1,15.499.000,2021-01-27
ACER ASPIRE 3 A315 I3 1005G1 4GB 1TB VGA MX330 2GB DOS,1,7.599.000,2021-01-27
Acer Swift 3 SF314 R9Q7 R27X R86D  - AMD Ryzen 5 4500 8GB 512ssd Vega6 W10+OHS,9,9.999.000,2021-01-27
Lenovo Yoga Slim 7-14ARE05-BGID R5-4500U 16GB 512GB SSD FHD IPS WIN10 OHS ORCHID,0,13.499.000,2021-01-27
Lenovo Yoga Slim 7-14ARE05-1SID R5-4500U 16GB 512GB SSD FHD WIN10 OHS ORCHID,0,13.499.000,2021-01-27
Lenovo Yoga Slim 7-14ARE05-1RID R5-4500U 16GB 512GB SSD FHD WIN10 OHS GREY,0,13.499.000,2021-01-27
"Lenovo Yoga Duet 7i Intel Core i5 10210 8GB 512SSD W10+OHS 13""QHD - Grey",8,15.299.000,2021-01-27
HP PAVILION Gaming 15 ec0107AX Ryzen5 3550h 8GB 512SSD GTX1650 4G WIN10 OHS,2,10.950.000,2021-01-27
"LENOVO IDEAPAD FLEX 5 - I7-1065G7 16GB 1TB MX330 2GB 14"" FHD W10 TOUCH",1,17.299.000,2021-01-27
Asus Zenbook Pro Duo UX481FL HJ551TS i5 10210 8GB 512ssd MX250 8GB WIN10+OHS2019 14.0FHD,1,21.200.000,2021-01-27
Lenovo Yoga Slim 7-14ITL05-1AID I5-1135G7 8GB 512GB SSD FHD TS WIN10 OHS SLATE GREY,0,14.999.000,2021-01-27
HP Pavilion X360 14 dh1052TX dh1053TX i5 10210 8GB 512ssd MX130 + OHS,2,13.999.000,2021-01-27
"Acer Aspire 5 A514-53-3852 [14""FHD/i3-1005G1/4G/512GB/W10+OHS/Purple]",156,6.999.000,2021-01-27
Acer Aspire 5 Slim A514 Ryzen 5 4500 8GB 512ssd W10+OHS 15.6FHD BLK,6,8.699.000,2021-01-27
Hp Pavilion X360 14 dh1001TX dh1033TX - i3 10110 8GB 512ssd MX130 2GB,12,9.399.000,2021-01-27
Lenovo Yoga 300,1,3.500.000,2021-01-27
Lenovo Ideapad 3-14IIL05-PDID I5-1035G1 8GB 512GB SSD MX330 2GB FHD WIN10 OHS BLACK,0,9.999.000,2021-01-27
Asus TUF FX506II-R55TB6T Ryzen5-4600H/GTX1650Ti 4GB/512GB/GRANSI RESMI,2,13.335.000,2021-01-27
Lenovo Ideapad 3-14IIL05-PEID I5-1035G1 8GB 512GB SSD MX330 2GB FHD WIN10 OHS BLUE,0,9.999.000,2021-01-27
ASUS ROG Zephyrus G14 GA401iV Ryzen 9 4900 24GB 1TBssd RTX2060 6GB W10 - Putih,7,25.799.000,2021-01-27
ASUS ROG STRIX GL553VD I7 7700HQ RAM 16GB HDD SSD 128 + 1TB GTX 1050 4 - 256 gb,4,11.250.000,2021-01-27
Lenovo Ideapad Slim 5 15 Ryzen 3 4300 8GB 512ssd Vega5 W10+OHS 15.6FHD,4,8.199.000,2021-01-27
Hp Pavilion Gaming 15 Core i5+ Gen 8 GTX1050 HDD 1TB,3,9.500.000,2021-01-27
HP pavilion X360 14 DH1054TX i7-10510U 8GB 512GB MX130 FHD IPS Touch,2,16.599.000,2021-01-27
"HP Envy 13 ba1033TX Touch - i7 1165G7 16GB 512ssd MX450 2GB W10+OHS - Non Bundling, Gold",3,19.747.000,2021-01-27
DELL Inspiron 5402 Intel Core i5-1135G7 8GB 512GB SSD VGA 2GB W10HSL,1,13.399.000,2021-01-27
Asus TUF FX505DT Ryzen 7 3750 8GB 1TB+256ssd GTX1650 4GB W10 15.6FHD,2,12.099.000,2021-01-27
ASUS VIVOBOOK K413EQ INTEL CORE i7 1165G7 RAM8GB SSD512GB NVIDIA MX350 WINDOWS + OFFICE ORIGINAL,3,14.399.000,2021-01-27
Asus ROG Zephyrus M GU502GU Core i7-9750H NVidia Geforce GTX1660Ti 16G,5,18.900.000,2021-01-27
ASUS ZENBOOK DUO UX481FA i5-10210U 8GB 512GB SSD WIN1 FHD,6,19.200.000,2021-01-27
Laptp Dell XPS 13 9370 - i7-8550U - 512GB SSD- Win 10,8,22.799.000,2021-01-27
"DELL Inspiron 5505 15,6"" Ryzen 7 16GB 512GB SSD VGA AMD Radeon W10HSL",1,13.149.000,2021-01-27
Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd MX330 2GB OHS -PJID,142,7.999.000,2021-01-27
Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd OHS FHD -PNID PPID,54,7.499.000,2021-01-27
ASUS TUF FX505DT-R569T Ryzen 5 3550H 8GB HDD 1TB GTX 1650 4GB FHD,2,11.000.000,2021-01-27
lenovo ideapad slim 3 i3 1005g1 512gb 8GB MX330 2GB 14FHD WIN 10+OHS - 4 gb,49,8.599.000,2021-01-27
"Legion 5i-MUID -15.6"" FHD 300Nits 100% sRGB-i7-10750H - Ram 16GB SSD 512GB RTX2060 6GB - Win10 - OHS",3,23.999.000,2021-01-27
"Lenovo ThinkPad Thunderbolt 3 Dock 40AC0135EU - X1, T470, T480, P51s, P52s, Yoga 370, X280 X380",2,4.510.000,2021-01-27
Lenovo YOGA DUET 7-13IML05-79ID I7-10510U 16GB 512SSD HD W10 ORCHID,2,18.799.000,2021-01-27
"Lenovo Legion 5i GTX1660Ti i7-10750H 16GB 512GB Win10 15,6 FHD 120Hz - Phantom Black",35,17.199.000,2021-01-27
LENOVO V14-IIL I3-1005G1/ MEMORI 4GB DDR4/ 256GB SSD/ 14 INCI/ INTEL HD/ WIN10+OHS (GREY),0,6.950.000,2021-01-27
ASUS TUF F15 FX506LI Core i7-10870H 144Hz GTX 1650Ti 8GB 512GB SSD OHS - Non Paket,5,16.392.000,2021-01-27
ASUS ROG GL552VW Limited! i7 1tb+128gb ssd ram 16gb,6,16.200.000,2021-01-27
LENOVO IDEAPAD 3 IP 3-14IIL05,2,10.750.000,2021-01-27
Lenovo Ideapad Slim 3i i5-1035G1 8GB 512GB SSD Nvidia MX 330 2GB FHD,6,9.795.000,2021-01-27
"LENOVO IdeaPad 330-5BID 14""HD/Intel Celeron N4000/4GB/1TB/ Intel UHD G",1,4.599.000,2021-01-27
Lenovo Ideapad 5-14ITL05-3TID I5-1135G7 8GB 512GB SSD MX450 2GB FHD IPS WIN10 OHS GRAPHITE GREY,0,11.699.000,2021-01-27
Lenovo Ideapad Slim 3 AMD Ryzen 3250U|8GB|512 SSD|14FHD|WIN10 +OFFICE,2,8.499.000,2021-01-27
Dell XPS 13 7390 i7 10710 16GB 512ssd W10 13.3FHD,1,19.099.000,2021-01-27
HP OMEN 15 144hz AMD Ryzen 7 4800H 16GB 512ssd GTX1660TI 6GB W10 black - 16GB 512SSD,33,17.799.000,2021-01-27
"LENOVO IDEAPAD SLIM 3 21ID/1YID RYZEN 3 4300U 8GB 512SSD 14"" HD WIN10",200,8.499.000,2021-01-27
Lenovo Ideapad 5-14ITL05-5JID I5-1135G7 8GB 512GB SSD FHD WIN10 OHS PLATINUM GREY,0,10.699.000,2021-01-27
Lenovo Ideapad 5-14ITL05-5KID I7-1165G7 16GB 512GB SSD FHD IPS WIN10 OHS PLATINUM GREY,0,13.999.000,2021-01-27
HP Pavilion x360 Core i5-1135G7 Iris Xe 8GB 512GB dw1025TU dw1024TU,3,12.294.000,2021-01-27
Asus Vivobook 14 K413FQ i7 10510U 8GB 512SSD MX350 2GB 14FHD W10,10,13.799.000,2021-01-27
Lenovo Ideapad 5-14ITL05-5LID I5-1135G7 8GB 512GB SSD FHD IPS WIN10 OHS GRAPHITE GREY,0,10.699.000,2021-01-27
Lenovo IdeaPad Gaming 3 - AMD Ryzen 7 4800 16GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD,4,15.299.000,2021-01-27
Dell inspiron 14-5447,2,3.399.000,2021-01-27
Lenovo Ideapad 5-14ITL05-5MID I7-1165G7 16GB 512GB SSD FHD IPS WIN10 OHS GRAPHITE GREY,0,13.999.000,2021-01-27
Lenovo Yoga 7 3UID 2in1 Touch i5 1135G7 8GB 512ssd W10+OHS 14.0FHD - NON BUNDLING,18,14.999.000,2021-01-27
HP Pavilion X360 14-DH1001TX i3-10110 8GB 512GB MX130 2GB W10 + MS OHS,1,9.199.000,2021-01-27
Acer Aspire 3 A314 Ryzen 3 3200 4GB 1TB Vega3 W10 (PRE) 14.0,3,6.599.000,2021-01-27
MSI Modern 14 - B10MW- 279 (Bluestone) Core i3 10110U+ SSD 512GB,3,8.499.000,2021-01-27
Baterai HP 14-ac181tu pavilion - original battery,2,2.550.000,2021-01-27
Lenovo Ideapad 5-14ITL05-3SID I5-1135G7 8GB 512GB SSD MX450 2GB FHD IPS WIN10 OHS PLATINUM GREY,0,11.699.000,2021-01-27
MSI Modern 14 B11SB-221ID (Bluestone),1,12.999.000,2021-01-27
Asus E410MA-BV456FHD N4020 4GB 512GB SSD FHD WIN10 OHS BLACK,0,5.749.000,2021-01-28
Asus TUF Gaming A15 FX506Li-I75TB6T-O | Core i7 SSD - GTX1650Ti 4Gb - OHS 2019,0,16.975.000,2021-01-28
"DELL XPS 13-9310 13.4"" 4K Intel Core i7-1165G7/16GB/512GB/WIN10PRO/2YR",2,33.250.000,2021-01-28
"Acer Predator Helios 300 i7-10750H, 8GB, SSD 512, RTX2060 6gb Gaming",4,19.710.000,2021-01-28
Asus Zenbook Pro DUO UX482EG i7 1165G7 16GB 1TB SSD MX450 2GB TOUCH SCREEN,4,28.500.000,2021-01-28
LENOVO IdeaPad Slim 3i 14IIL05 i5-1035G1 8GB 512GB MX330 Win10 OHS,1,9.899.000,2021-01-28
"ASUS VIVOBOOK A412FA - INTEL PENTIUM GOLD 5405U 4GB 512SSD 14""FHD W10",3,6.999.000,2021-01-28
Asus E410MA-BV457VIPS N4020 4GB 512GB SSD FHD IPS WIN10 OHS WHITE,0,5.899.000,2021-01-28
DELL XPS 13-9310 2 in 1 Intel Core i7-1165G7/16GB/512GB/WIN10PRO/2YR,1,38.450.000,2021-01-28
Asus E410MA-BV451VIPS N4020 4GB 512GB SSD FHD IPS WIN10 OHS BLUE,0,5.949.000,2021-01-28
Razer Blade Gaming 15 Intel i7-9750H 16GB 512GB ssd RTX2060 6GB,6,24.599.000,2021-01-28
Asus A409JA-BV312TS I3-1005G1 4GB 1TB HD WIN10 OHS GREY,0,7.299.000,2021-01-28
ASUS TUF FX505DT-R565B6T Ryzen 5-3550H GTX 1650 8GB 512GB SSD W10 15.6 - Non Paket,5,11.781.000,2021-01-28
Acer Aspire 5 A514-53 i3-1005G1/4GB/512GB SSD/Win10+OHS2019 - 4 gb,5,7.399.000,2021-01-28
Lenovo Legion 5 15 Ryzen 7 4800H 16GB 1TB+512ssd GTX1650Ti 4GB 15.6FHD,3,15.999.000,2021-01-28
Lenovo Legion Y740S i7 10750 16GB 512ssd W10+OHS 15.6UHD GRY,8,29.999.000,2021-01-28
"Lenovo Yoga C740 X360 i5 10210 RAM 8GB 256GB SSD WIN 10 14""FHD TOUCH - MICA",4,11.298.000,2021-01-28
Ultrabook Lenovo Thinkpad X230 CORE I5 RAM 8GB,702,2.675.000,2021-01-28
"ASUS VIVOBOOK A412DA EK753T AMD Ryzen 7-3700U/8GB/512GB SSD/14""FHD/W10",1,11.495.000,2021-01-28
ASUS ROG Zephyrus G14 GA401II Ryzen 7 4800HS 8GB 512GB GTX1650Ti 4GB,10,21.299.000,2021-01-28
Asus A416JA-BV311TS I3-1005G1 4GB 1TB HD WIN10 OHS SILVER,0,7.499.000,2021-01-28
"Dell Inspiron 14 -3452 Intel Dual Core N3350 Terbaru , Resmii",1,3.499.000,2021-01-28
Asus Vivobook A416JF BV301TS i3 1005G1 4GB 1TB MX130 2GB W10+OHS 14.0,0,7.899.000,2021-01-28
DELL XPS 13-7390 2 in 1 Intel Core i7-1065G7/16GB/512GB SSD/WIN10PRO,1,38.750.000,2021-01-28
Asus A416MA-EB421TS N4020 4GB 256GB SSD HD WIN1O OHS SILVER,0,5.699.000,2021-01-28
Lenovo YOGA C740 14iML 2in1 Touch i7 10510 16GB 1TBssd 14.0FHD W10 - 512 GB,3,14.299.000,2021-01-28
Asus A416MA-EB422TS N4020 4GB 256GB SSD FHD IPS WIN10 OHS GREY,0,5.699.000,2021-01-28
ASUS VIVOBOOK A411UF SLIM BEZEL Core i5-8250/8GB/MX130/WIN 10 RESMI!!,2,9.375.000,2021-01-28
Lenovo Ideapad Slim 3i - i3 1005G1 4GB 512ssd MX330 2GB W10 + OFFICE,5,7.999.000,2021-01-28
Lenovo Ideapad Slim 5 - AMD Ryzen 3 4300 8GB 512ssd Vega5 W10+OHS 15.6FHD,5,8.199.000,2021-01-28
ASUS ROG S15 GX502LWS GeForce® RTX 2070 SUPER™ - i7 10875 32GB 1TB,2,41.699.000,2021-01-28
LENOVO IdeaPad Slim 3i 14IIL05 i5-1035G1 8GB 512GB MX330 Win10 OHS - Hitam,14,9.899.000,2021-01-28
Lenovo Yoga Duet 7-13IML05-77ID I7-10510U 16GB 512SSD HD W10 GREY,4,18.799.000,2021-01-28
"LENOVO IDEAPAD FLEX 5i [i5-1135G7/8GB/512GB/14""FHD/Win10]",2,12.999.000,2021-01-28
asus vivobook TM420iA ryzen 3 touch screen,9,9.990.000,2021-01-28
"Hp Envy 13 x360 2020 Amd RYZEN 7 4700U 8GB 512GB W10 13.3"" FHD TOUCH",2,14.799.000,2021-01-28
Acer Swift 3 Air 3 SF313-53 i7-1165G7 Intel Iris® Xe 16GB 512 SSD W10,1,17.499.000,2021-01-28
"Asus Vivobook K413EA-AM551IPS i5-1135G7/IrisXe/8GB/SSD 512GB/OHS/W10 - Non Bundling, Indie Black",3,10.794.000,2021-01-28
"DELL Xps 13-9370 (13.3"" UHD TOUCH) Core i7-8550U/16GB/512GB/WIN10PRO.",21,29.200.000,2021-01-28
"Lenovo IdeaPad Slim 3  AMD Ryzen R3 4300U 8GB 512GB 14"" FHD IPS Win10 + OHS 2019",6,8.199.000,2021-01-28
"Acer Spin 1 SP111-33-C425 | 11.6""/N4020/4GB/500GB HDD/Win10/OHS",0,5.299.000,2021-01-28
Asus Vivobook A409JA EK352TSFHD I3-1005G1 4GB 512GB SSD FHD WIN10 OHS,1,7.790.000,2021-01-28
Asus UX482EG-KA551IPS I5-1135G7 8GB 512GB SSD MX450 2GB FHD IPS WIN10 OHS BLUE,0,21.499.000,2021-01-28
LENOVO Legion 5i 15IMH | i7 10750 16GB 512ssd GTX1650Ti W10 15.6FHD |,2,14.749.000,2021-01-28
"Asus VivoBook A412FL - Core i5-10210U|4GB|1000GB|MX250 2GB|14"" FHD",1,10.999.000,2021-01-28
Acer Aspire 3 A314 AMD RAM 4GB HDD 500GB 14 INCH,13,4.200.000,2021-01-28
Lenovo Yoga 7 14ITL5 Core i7-1165G7 16GB 1T SSD Intel Iris Xe Graphics,22,18.499.000,2021-01-28
ACER A515-44-R7NZ R5-4500U 8GB 512GB WIN10 OHS BLACK,0,8.999.000,2021-01-28
ASUS TUF FX506LH (I5-10300H/8GB/512GBSSD/GTX1650),2,14.099.000,2021-01-28
"ASUS VIVOBOOK A412FL I5-10210U 4GB 1TB NVIDIA MX250 2GB 14"" FHD WIN10",7,11.399.000,2021-01-28
